,company_id,2014-01-01_payments,2014-02-01_payments,2014-03-01_payments,2014-04-01_payments,2014-05-01_payments,2014-06-01_payments,2014-07-01_payments,2014-08-01_payments,2014-09-01_payments,2014-10-01_payments,2014-11-01_payments,2014-12-01_payments,2014-01-01_mandates,2014-02-01_mandates,2014-03-01_mandates,2014-04-01_mandates,2014-05-01_mandates,2014-06-01_mandates,2014-07-01_mandates,2014-08-01_mandates,2014-09-01_mandates,2014-10-01_mandates,2014-11-01_mandates,2014-12-01_mandates,vertical,incorporation_date
0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2013-05-30
1,2,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,gym/fitness,2003-09-25
2,3,6.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,8.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2008-10-22
3,4,8.0,4.0,7.0,7.0,1.0,2.0,2.0,4.0,3.0,5.0,5.0,9.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2005-06-28
4,5,0.0,0.0,39.0,0.0,54.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,31.0,24.0,18.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-09-18
5,6,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2005-11-04
6,7,3.0,3.0,1.0,7.0,4.0,1.0,7.0,2.0,5.0,8.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,gym/fitness,2010-12-05
7,8,0.0,0.0,6.0,50.0,119.0,151.0,182.0,167.0,180.0,157.0,105.0,57.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,gym/fitness,2012-01-05
8,10,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2013-02-18
9,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2009-07-11
10,12,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2006-06-04
11,13,0.0,0.0,8.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2012-04-14
12,14,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,22.0,20.0,11.0,11.0,15.0,13.0,13.0,14.0,16.0,16.0,6.0,11.0,accountancy,2013-12-05
13,15,4.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,12.0,17.0,14.0,0.0,5.0,16.0,8.0,2.0,1.0,0.0,0.0,gym/fitness,2010-06-29
14,16,43.0,51.0,44.0,47.0,46.0,81.0,91.0,93.0,88.0,86.0,93.0,104.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,freelance developer,2003-06-30
15,17,34.0,57.0,45.0,50.0,53.0,48.0,48.0,48.0,46.0,44.0,42.0,40.0,6.0,11.0,4.0,8.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,gym/fitness,2007-04-06
16,18,0.0,1.0,2.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2011-12-22
17,19,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2007-05-15
18,20,0.0,0.0,1.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2005-01-18
19,21,26.0,12.0,21.0,15.0,5.0,20.0,17.0,10.0,2.0,30.0,20.0,23.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2008-09-14
20,22,8.0,53.0,14.0,3.0,3.0,9.0,2.0,7.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,accountancy,2004-07-02
21,23,4.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2006-04-01
22,24,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,accountancy,2013-10-29
23,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,freelance developer,2013-08-11
24,26,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,11.0,1.0,4.0,5.0,7.0,7.0,6.0,5.0,8.0,5.0,4.0,freelance developer,2009-08-18
25,27,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,0.0,0.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2012-05-07
26,28,4.0,1.0,3.0,14.0,2.0,10.0,4.0,0.0,18.0,0.0,1.0,0.0,8.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,freelance developer,2003-02-23
27,29,11.0,8.0,6.0,11.0,6.0,5.0,5.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,freelance developer,2012-02-17
28,30,11.0,10.0,11.0,11.0,13.0,12.0,14.0,14.0,14.0,14.0,18.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,freelance developer,2011-12-16
29,31,7.0,10.0,7.0,11.0,8.0,10.0,11.0,8.0,12.0,12.0,8.0,19.0,1.0,4.0,0.0,1.0,3.0,1.0,3.0,1.0,4.0,0.0,0.0,1.0,gym/fitness,2011-10-06
30,32,3.0,7.0,7.0,11.0,9.0,9.0,10.0,7.0,7.0,9.0,8.0,7.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2004-07-21
31,33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2013-08-09
32,34,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,15.0,15.0,5.0,6.0,accountancy,2004-05-12
33,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,2.0,42.0,12.0,19.0,6.0,3.0,13.0,91.0,30.0,2.0,gym/fitness,2004-08-15
34,36,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,5.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-10-23
35,37,6.0,8.0,5.0,9.0,6.0,8.0,12.0,6.0,7.0,10.0,4.0,11.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,accountancy,2007-09-30
36,38,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2004-07-04
37,39,0.0,0.0,0.0,10.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2012-08-26
38,40,30.0,37.0,37.0,39.0,40.0,41.0,40.0,37.0,37.0,37.0,37.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,gym/fitness,2005-10-21
39,42,0.0,12.0,18.0,29.0,26.0,31.0,17.0,14.0,8.0,18.0,31.0,15.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2003-03-21
40,43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2008-05-15
41,44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2013-12-16
42,45,9.0,13.0,12.0,11.0,11.0,9.0,8.0,9.0,14.0,12.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,freelance developer,2011-02-03
43,46,3.0,22.0,3.0,2.0,46.0,8.0,9.0,0.0,9.0,23.0,10.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2011-04-22
44,47,155.0,138.0,101.0,192.0,145.0,112.0,131.0,128.0,135.0,115.0,113.0,80.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,9.0,15.0,3.0,4.0,accountancy,2010-09-16
45,48,4.0,23.0,29.0,19.0,16.0,14.0,8.0,34.0,33.0,22.0,33.0,10.0,5.0,19.0,42.0,42.0,45.0,64.0,69.0,53.0,71.0,49.0,65.0,33.0,accountancy,2009-04-07
46,49,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,9.0,3.0,1.0,6.0,2.0,3.0,2.0,15.0,9.0,gym/fitness,2013-10-23
47,50,447.0,454.0,603.0,483.0,484.0,751.0,543.0,556.0,681.0,744.0,631.0,692.0,35.0,7.0,6.0,4.0,5.0,5.0,5.0,6.0,9.0,9.0,5.0,2.0,gym/fitness,2003-06-21
48,51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2010-10-26
49,52,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-02-13
50,53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2007-06-02
51,54,10.0,12.0,12.0,12.0,11.0,11.0,12.0,17.0,13.0,16.0,14.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,accountancy,2003-02-25
52,55,7.0,0.0,0.0,0.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,5.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2012-02-20
53,56,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2008-11-10
54,57,66.0,67.0,66.0,69.0,72.0,70.0,70.0,76.0,74.0,72.0,67.0,66.0,0.0,0.0,4.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2009-07-08
55,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-05-19
56,59,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,9.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,accountancy,2004-06-26
57,60,13.0,13.0,12.0,14.0,10.0,12.0,11.0,11.0,10.0,9.0,9.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,freelance developer,2007-10-05
58,61,4.0,4.0,4.0,8.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,gym/fitness,2005-04-22
59,63,0.0,28.0,34.0,28.0,25.0,26.0,25.0,28.0,30.0,27.0,27.0,27.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,freelance developer,2005-05-13
60,64,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2012-04-04
61,65,156.0,173.0,185.0,198.0,197.0,222.0,210.0,221.0,241.0,247.0,231.0,226.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,accountancy,2007-06-18
62,66,9.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-07-28
63,67,0.0,2.0,6.0,12.0,19.0,21.0,24.0,29.0,31.0,35.0,33.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2008-09-25
64,68,5.0,7.0,8.0,6.0,9.0,11.0,7.0,5.0,9.0,8.0,8.0,3.0,0.0,1.0,3.0,1.0,2.0,5.0,3.0,1.0,2.0,2.0,6.0,4.0,accountancy,2005-06-02
65,69,54.0,22.0,30.0,17.0,14.0,8.0,1.0,1.0,5.0,4.0,5.0,1.0,3.0,2.0,4.0,1.0,5.0,3.0,2.0,9.0,9.0,7.0,2.0,1.0,gym/fitness,2010-10-05
66,70,7.0,28.0,39.0,48.0,48.0,49.0,58.0,44.0,52.0,55.0,61.0,70.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2009-12-24
67,71,18.0,16.0,19.0,17.0,18.0,17.0,18.0,17.0,18.0,21.0,12.0,24.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,accountancy,2005-02-02
68,72,63.0,6.0,6.0,6.0,6.0,6.0,6.0,39.0,252.0,92.0,51.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,gym/fitness,2007-07-26
69,73,7.0,11.0,21.0,19.0,20.0,20.0,22.0,39.0,40.0,47.0,43.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2005-03-27
70,74,2.0,1.0,1.0,2.0,0.0,2.0,4.0,5.0,7.0,10.0,11.0,17.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2008-07-03
71,75,3.0,18.0,18.0,12.0,0.0,0.0,0.0,5.0,18.0,44.0,39.0,35.0,1.0,1.0,2.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,1.0,0.0,gym/fitness,2003-12-19
72,76,33.0,32.0,28.0,29.0,25.0,21.0,23.0,25.0,22.0,22.0,25.0,23.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,6.0,gym/fitness,2004-09-09
73,77,11.0,14.0,12.0,7.0,0.0,0.0,0.0,1.0,6.0,27.0,17.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2003-06-22
74,78,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,18.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,freelance developer,2007-09-25
75,79,0.0,1.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2012-10-17
76,80,73.0,79.0,22.0,147.0,73.0,3.0,112.0,2.0,102.0,237.0,43.0,216.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2008-04-23
77,81,2.0,2.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,11.0,1.0,0.0,0.0,gym/fitness,2004-05-23
78,82,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2006-03-14
79,83,0.0,0.0,0.0,0.0,2.0,5.0,3.0,7.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-07-29
80,84,15.0,15.0,11.0,16.0,15.0,12.0,21.0,12.0,19.0,17.0,9.0,15.0,0.0,0.0,0.0,1.0,11.0,6.0,13.0,3.0,2.0,3.0,4.0,6.0,gym/fitness,2007-12-11
81,85,6.0,5.0,3.0,4.0,10.0,5.0,6.0,6.0,5.0,6.0,7.0,6.0,10.0,11.0,9.0,15.0,15.0,9.0,11.0,10.0,8.0,9.0,10.0,8.0,accountancy,2005-06-14
82,86,5.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,gym/fitness,2009-01-08
83,87,174.0,171.0,98.0,264.0,177.0,93.0,248.0,98.0,168.0,248.0,114.0,249.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2011-06-19
84,88,6.0,10.0,10.0,37.0,27.0,39.0,56.0,59.0,46.0,60.0,75.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,gym/fitness,2013-07-27
85,89,25.0,25.0,24.0,26.0,30.0,32.0,36.0,36.0,39.0,42.0,42.0,46.0,0.0,0.0,0.0,7.0,11.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,gym/fitness,2004-09-24
86,90,0.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,accountancy,2012-04-19
87,91,0.0,0.0,1.0,4.0,10.0,10.0,11.0,11.0,12.0,12.0,12.0,12.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,14.0,47.0,14.0,15.0,6.0,freelance developer,2008-11-09
88,92,6.0,7.0,1.0,13.0,4.0,1.0,8.0,1.0,4.0,16.0,8.0,10.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,gym/fitness,2009-12-01
89,93,89.0,87.0,86.0,46.0,0.0,0.0,22.0,17.0,64.0,100.0,134.0,134.0,0.0,0.0,0.0,1.0,2.0,8.0,12.0,15.0,12.0,4.0,8.0,8.0,accountancy,2012-05-23
90,94,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-05-13
91,95,7.0,4.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2012-03-31
92,96,10.0,16.0,25.0,35.0,29.0,24.0,26.0,20.0,19.0,19.0,19.0,19.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,gym/fitness,2010-10-13
93,97,13.0,57.0,56.0,92.0,49.0,44.0,47.0,44.0,51.0,48.0,59.0,56.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2003-03-22
94,98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-09-10
95,99,0.0,0.0,1.0,12.0,10.0,8.0,16.0,10.0,12.0,14.0,9.0,14.0,0.0,0.0,6.0,1.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2008-10-31
96,101,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2005-09-23
97,102,0.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,25.0,17.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2010-01-25
98,103,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,accountancy,2005-05-13
99,104,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,6.0,11.0,7.0,7.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,freelance developer,2007-01-08
100,105,1.0,1.0,16.0,30.0,9.0,19.0,34.0,13.0,26.0,26.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2004-03-20
101,106,72.0,74.0,109.0,82.0,120.0,119.0,84.0,8.0,101.0,99.0,128.0,90.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2011-03-18
102,108,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-12-01
103,109,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2006-06-04
104,110,0.0,0.0,0.0,2.0,4.0,3.0,5.0,6.0,7.0,6.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2012-02-23
105,111,446.0,331.0,423.0,299.0,374.0,442.0,218.0,29.0,463.0,361.0,493.0,226.0,1.0,1.0,0.0,2.0,7.0,10.0,2.0,0.0,0.0,1.0,0.0,1.0,accountancy,2006-11-24
106,112,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2003-06-22
107,113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2004-01-09
108,114,2.0,1.0,3.0,2.0,4.0,2.0,4.0,5.0,4.0,6.0,4.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,gym/fitness,2004-08-15
109,115,32.0,38.0,38.0,36.0,36.0,36.0,38.0,38.0,39.0,39.0,40.0,41.0,39.0,39.0,54.0,27.0,21.0,40.0,7.0,5.0,41.0,80.0,33.0,16.0,accountancy,2006-04-03
110,116,9.0,11.0,11.0,17.0,9.0,9.0,8.0,8.0,12.0,12.0,10.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,freelance developer,2008-06-10
111,117,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,16.0,0.0,0.0,0.0,freelance developer,2010-05-22
112,118,0.0,1.0,4.0,3.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2005-06-23
113,119,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,freelance developer,2011-02-06
114,120,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,5.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,freelance developer,2011-12-01
115,121,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,gym/fitness,2005-10-29
116,122,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2013-07-11
117,123,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-09-22
118,124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2004-04-08
119,125,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2007-03-11
120,126,9.0,7.0,14.0,10.0,2.0,25.0,0.0,0.0,15.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,gym/fitness,2003-05-01
